16;1.03;1.0245446219599064
16;1.05;1.0225395662964318
16;1.1;1.0119513035023395
2;1.03;0.7046474978442508
2;1.05;0.7076809042898174
2;1.1;0.7188955647066766
32;1.03;1.015830085116538
32;1.05;1.0108261655509425
32;1.1;1.0109826819192882
4;1.03;1.239964863713799
4;1.05;1.243923982869379
4;1.1;1.2289097723939377
64;1.03;1.0095600047016418
64;1.05;1.0087421839778896
64;1.1;1.0039416941479502
8;1.03;1.0497563477814824
8;1.05;1.0476749397127554
8;1.1;1.0449308509501314
128;1.03;1.0193898230815577
128;1.05;1.020451803925869
128;1.1;1.0217403239088663
16;1.03;1.0245697526423552
16;1.05;1.0223044222381714
16;1.1;1.021415167237002
2;1.03;1.156882255389718
2;1.05;1.171112600536193
2;1.1;1.2120250982555334
32;1.03;1.0240744821507273
32;1.05;1.0226134800550206
32;1.1;1.0224558313611096
4;1.03;1.0326700496037402
4;1.05;1.0335039817974971
4;1.1;1.0406448293603157
64;1.03;1.022919643838628
64;1.05;1.02353846999945
64;1.1;1.0237636833709225
8;1.03;1.0279716375411758
8;1.05;1.02489002728437
8;1.1;1.0347444763029179
128;1.03;1.0174739810501945
128;1.05;1.0175549311851089
128;1.1;1.0179130033916164
16;1.03;1.0165605797580668
16;1.05;1.016821636637216
16;1.1;1.0173271421796244
2;1.03;1.14892312560568
2;1.05;1.1696172472217405
2;1.1;1.2102887095888908
32;1.03;1.0169175516848803
32;1.05;1.0183232088471303
32;1.1;1.018579210893047
4;1.03;1.0235372280016355
4;1.05;1.0299317097579421
4;1.1;1.0414162417751445
64;1.03;1.0167565548830722
64;1.05;1.0164335875515438
64;1.1;1.0174889938057523
8;1.03;1.0238726052253677
8;1.05;1.024124076217612
8;1.1;1.0257861775390582
128;1.03;1.0165029814581568
128;1.05;1.016481480973302
128;1.1;1.0162874494704863
16;1.03;1.017778697001034
16;1.05;1.017567839417547
16;1.1;1.017917105473553
2;1.03;1.149106357173696
2;1.05;1.169078888144273
2;1.1;1.2085250931404778
32;1.03;1.016459253311923
32;1.05;1.016179280951399
32;1.1;1.016335215557767
4;1.03;1.025612130777135
4;1.05;1.0297291001443132
4;1.1;1.0410999846291351
64;1.03;1.0162305217267167
64;1.05;1.0160682371609213
64;1.1;1.0166755463768036
8;1.03;1.0247252288600128
8;1.05;1.0228840718402956
8;1.1;1.027533214605229
128;1.03;1.0207789358200767
128;1.05;1.021921057833813
128;1.1;1.0214732681962895
16;1.03;1.0219449606229538
16;1.05;1.0186835487713417
16;1.1;1.0224273822174992
2;1.03;1.1488715048364078
2;1.05;1.1709790490461027
2;1.1;1.2124120810922632
32;1.03;1.0193725921849202
32;1.05;1.020071384506918
32;1.1;1.0201212121212122
4;1.03;1.0283665338645418
4;1.05;1.0320339021667313
4;1.1;1.0369592991421792
64;1.03;1.0201396819819029
64;1.05;1.0205673603023577
64;1.1;1.021214852595247
8;1.03;1.0217517014367687
8;1.05;1.022571454011219
8;1.1;1.0240706071142016
128;1.03;1.0195682695682695
128;1.05;1.0200300725472764
128;1.1;1.0206932911559246
16;1.03;1.0207943692522217
16;1.05;1.0198049330078536
16;1.1;1.0186448536229964
2;1.03;1.147985735041606
2;1.05;1.172137292174239
2;1.1;1.2130198666391696
32;1.03;1.0177997799779979
32;1.05;1.0178494836517207
32;1.1;1.0175739579896623
4;1.03;1.0266123804433123
4;1.05;1.0341148472461028
4;1.1;1.042983117446828
64;1.03;1.0178730224949772
64;1.05;1.017469118858084
64;1.1;1.017555609231242
8;1.03;1.0227391618899215
8;1.05;1.023574500323091
8;1.1;1.0271381027897524
128;1.03;1.0768198090692125
128;1.05;1.075716845878136
128;1.1;1.066340160284951
16;1.03;1.0581134678392827
16;1.05;1.0650490449148167
16;1.1;1.044064901793339
2;1.03;1.1415094339622642
2;1.05;1.1967731730465043
2;1.1;1.2746288798920378
32;1.03;1.083865683865684
32;1.05;1.08413815681781
32;1.1;1.0732102364755427
4;1.03;1.086354647330257
4;1.05;1.1071035847811743
4;1.1;1.0888936719758933
64;1.03;1.1163342830009497
64;1.05;1.1167192429022081
64;1.1;1.1137903861308116
8;1.03;1.0576525821596243
8;1.05;1.0599095704596835
8;1.1;1.0643242238334263
128;1.03;1.0273377019439796
128;1.05;1.02730103102461
128;1.1;1.0191257678227958
16;1.03;1.03622889370336
16;1.05;1.0664160833132177
